"",001
"Thu 02-Aug-18   3:20:20 pm"
"Energy Use","Hour"
"Meter","Mon","Day","Hr","Subhr","Tot","Clg","Htg","HPHtg","Dhw","DhwBU","FanC","FanH","FanV","Fan","Aux","Proc","Lit","Rcp","Ext","Refr","Dish","Dry","Wash","Cook","User1","User2","BT","PV"
"MtrElec",7,12,8,"",3.15416,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.557357,0.0220761,0.260657,1.18418,0,0,0.00496242,0,0,0,0
"MtrElec",7,12,9,"",1.94713,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.537551,0.0193839,0.27442,0,0,0,0.00882208,0,0,0,0
"MtrElec",7,12,10,"",1.13157,0,0,0,0,0,0.19809,0,0.0291811,0,0,0,0.0744788,0.52829,0.0161533,0.276555,0,0,0,0.00882208,0,0,0,0
"MtrElec",7,12,11,"",0.929285,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0693423,0.536356,0.0129226,0.273028,0,0,0,0.0084545,0,0,0,0
"MtrElec",7,12,12,"",0.921643,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0642058,0.527074,0.00861508,0.282459,0,0,0,0.0101086,0,0,0,0
"MtrElec",7,12,13,"",0.918879,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.524596,0.00646131,0.293129,0,0,0,0.011579,0,0,0,0
"MtrElec",7,12,14,"",0.940025,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.540033,0.00592287,0.300111,0,0,0,0.0108438,0,0,0,0
"MtrElec",7,12,15,"",0.966486,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.564104,0.00592287,0.30195,0,0,0,0.0113952,0,0,0,0
"MtrElec",7,12,16,"",1.60531,0.479103,0,0,0,0,0.120321,0,0.0291811,0,0,0,0.0667741,0.591949,0.00646131,0.299019,0,0,0,0.012498,0,0,0,0
"MtrElec",7,12,17,"",5.99179,3.90102,0,0,0,0,0.984457,0,0.0291811,0,0,0,0.0796152,0.654975,0.0102304,0.315594,0,0,0,0.0167252,0,0,0,0
"MtrElec",7,12,18,"",6.24031,3.99101,0,0,0,0,1.01067,0,0.0291811,0,0,0,0.113002,0.726732,0.0204608,0.32371,0,0,0,0.0255473,0,0,0,0
"MtrElec",7,12,19,"",6.37444,3.9689,0,0,0,0,1.01067,0,0.0291811,0,0,0,0.215732,0.776185,0.0258452,0.324225,0,0,0,0.0237093,0,0,0,0
"MtrElec",7,12,20,"",6.35699,3.85681,0,0,0,0,0.996558,0,0.0291811,0,0,0,0.300483,0.806411,0.0323065,0.322002,0,0,0,0.0132331,0,0,0,0
"MtrElec",7,12,21,"",4.65485,2.47543,0,0,0,0,0.655691,0,0.0291811,0,0,0,0.29021,0.835472,0.0446907,0.318295,0,0,0,0.00588139,0,0,0,0
"MtrElec",7,12,22,"",3.58978,1.67121,0,0,0,0,0.452602,0,0.0291811,0,0,0,0.24655,0.831083,0.0527674,0.303807,0,0,0,0.00257311,0,0,0,0
"MtrElec",7,12,23,"",2.71157,1.11975,0,0,0,0,0.309179,0,0.0291811,0,0,0,0.161799,0.748845,0.0457676,0.295391,0,0,0,0.00165414,0,0,0,0
"MtrElec",7,12,24,"",1.96622,0.691046,0,0,0,0,0.19804,0,0.0291811,0,0,0,0.100161,0.638676,0.0317681,0.276432,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,13,1,"",1.46422,0.431902,0,0,0,0,0.126969,0,0.0291811,0,0,0,0.0590694,0.525757,0.0247684,0.265652,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,13,2,"",1.16651,0.25654,0,0,0,0,0.0768401,0,0.0291811,0,0,0,0.0487964,0.477631,0.0247684,0.252016,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,13,3,"",0.968145,0.131754,0,0,0,0,0.0398126,0,0.0291811,0,0,0,0.0385235,0.459116,0.0247684,0.244255,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,13,4,"",0.847073,0.0410864,0,0,0,0,0.012409,0,0.0291811,0,0,0,0.04366,0.456038,0.0247684,0.239196,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,13,5,"",0.781602,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.43626,0.0247684,0.236724,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,13,6,"",1.8874,0.119545,0,0,0,0,0.0365168,0,0.0291811,0,0,0,0.0796152,0.467797,0.0199224,0.250366,0,0,0.881881,0.00257311,0,0,0,0
"MtrElec",7,13,7,"",2.31667,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.107866,0.528345,0.0188455,0.266015,0,0.37248,0,0.00349207,0,0,0,0
"MtrElec",7,13,8,"",1.99259,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.570365,0.018307,0.274393,0,0,0,0.00459483,0,0,0,0
"MtrElec",7,13,9,"",1.93626,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.54058,0.0177686,0.266184,0,0,0,0.00477863,0,0,0,0
"MtrElec",7,13,10,"",1.88439,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0744788,0.517095,0.0150764,0.254062,0,0,0,0.00404345,0,0,0,0
"MtrElec",7,13,11,"",1.23316,0,0,0,0,0,0.346658,0,0.0291811,0,0,0,0.0693423,0.522084,0.0118457,0.250186,0,0,0,0.00385966,0,0,0,0
"MtrElec",7,13,12,"",0.885784,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0642058,0.522084,0.00807664,0.256906,0,0,0,0.00533001,0,0,0,0
"MtrElec",7,13,13,"",0.88504,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.525762,0.00646131,0.26327,0,0,0,0.00643277,0,0,0,0
"MtrElec",7,13,14,"",0.89705,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.536258,0.00592287,0.265874,0,0,0,0.00588139,0,0,0,0
"MtrElec",7,13,15,"",0.913159,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.553007,0.00592287,0.264866,0,0,0,0.00624898,0,0,0,0
"MtrElec",7,13,16,"",0.952546,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0667741,0.566629,0.00646131,0.273943,0,0,0,0.00955726,0,0,0,0
"MtrElec",7,13,17,"",3.42725,1.88232,0,0,0,0,0.473908,0,0.0291811,0,0,0,0.0796152,0.631567,0.0102304,0.299284,0,0,0,0.0211362,0,0,0,0
"MtrElec",7,13,18,"",6.17707,3.9245,0,0,0,0,1.01067,0,0.0291811,0,0,0,0.113002,0.717498,0.0199224,0.326822,0,0,0,0.0354721,0,0,0,0
"MtrElec",7,13,19,"",5.98366,3.61406,0,0,0,0,0.948456,0,0.0291811,0,0,0,0.215732,0.778048,0.0263837,0.338721,0,0,0,0.0330828,0,0,0,0
"MtrElec",7,13,20,"",4.90686,2.67097,0,0,0,0,0.709134,0,0.0291811,0,0,0,0.300483,0.81942,0.0349988,0.324658,0,0,0,0.0180117,0,0,0,0
"MtrElec",7,13,21,"",3.88618,1.8423,0,0,0,0,0.496667,0,0.0291811,0,0,0,0.29021,0.854636,0.0489983,0.316472,0,0,0,0.00771932,0,0,0,0
"MtrElec",7,13,22,"",3.10057,1.25897,0,0,0,0,0.346605,0,0.0291811,0,0,0,0.24655,0.85216,0.0565365,0.306899,0,0,0,0.00367587,0,0,0,0
"MtrElec",7,13,23,"",2.33155,0.539678,0,0,0,0,0.50118,0,0.0291811,0,0,0,0.161799,0.759991,0.0489983,0.28852,0,0,0,0.00220552,0,0,0,0
"MtrElec",7,13,24,"",1.57351,0.369309,0,0,0,0,0.108661,0,0.0291811,0,0,0,0.100161,0.653226,0.0339219,0.277208,0,0,0,0.00183793,0,0,0,0
"MtrElec",7,14,1,"",1.14922,0.189479,0,0,0,0,0.057114,0,0.0291811,0,0,0,0.0590694,0.525757,0.0247684,0.262929,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,14,2,"",0.903489,0.0554173,0,0,0,0,0.0169812,0,0.0291811,0,0,0,0.0487964,0.477631,0.0247684,0.249979,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,14,3,"",0.794667,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0385235,0.459116,0.0247684,0.242343,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,14,4,"",0.791728,0,0,0,0,0,0,0,0.0291811,0,0,0,0.04366,0.456038,0.0247684,0.237346,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,14,5,"",0.779092,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.43626,0.0247684,0.234214,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,14,6,"",0.845444,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.467797,0.0199224,0.246356,0,0,0,0.00257311,0,0,0,0
"MtrElec",7,14,7,"",1.94003,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.107866,0.528345,0.0188455,0.261852,0,0,0,0.00349207,0,0,0,0
"MtrElec",7,14,8,"",1.98657,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.570365,0.018307,0.268376,0,0,0,0.00459483,0,0,0,0
"MtrElec",7,14,9,"",1.92784,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.54058,0.0177686,0.257763,0,0,0,0.00477863,0,0,0,0
"MtrElec",7,14,10,"",2.75373,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0744788,0.517095,0.0150764,0.241434,0,0,0.881971,0.00404345,0,0,0,0
"MtrElec",7,14,11,"",5.59265,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0693423,0.522084,0.0118457,0.236289,2.4751,0.372518,0.881976,0.00385966,0,0,0,0
"MtrElec",7,14,12,"",1.83832,0,0,0,0,0,0.59427,0,0.0291811,0,0,0,0.0642058,0.522084,0.00807664,0.242651,0,0.37252,0,0.00533001,0,0,0,0
"MtrElec",7,14,13,"",0.872822,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.525762,0.00646131,0.251052,0,0,0,0.00643277,0,0,0,0
"MtrElec",7,14,14,"",0.883901,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.536258,0.00592287,0.252725,0,0,0,0.00588139,0,0,0,0
"MtrElec",7,14,15,"",0.902582,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.553007,0.00592287,0.254289,0,0,0,0.00624898,0,0,0,0
"MtrElec",7,14,16,"",0.941132,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0667741,0.566629,0.00646131,0.262529,0,0,0,0.00955726,0,0,0,0
"MtrElec",7,14,17,"",1.05612,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.631567,0.0102304,0.284392,0,0,0,0.0211362,0,0,0,0
"MtrElec",7,14,18,"",1.30809,0.063089,0,0,0,0,0.0159284,0,0.0291811,0,0,0,0.113002,0.717498,0.0199224,0.313997,0,0,0,0.0354721,0,0,0,0
"MtrElec",7,14,19,"",2.59993,0.944671,0,0,0,0,0.241016,0,0.0291811,0,0,0,0.215732,0.778048,0.0263837,0.331812,0,0,0,0.0330828,0,0,0,0
"MtrElec",7,14,20,"",2.89304,1.08731,0,0,0,0,0.282524,0,0.0291811,0,0,0,0.300483,0.81942,0.0349988,0.321115,0,0,0,0.0180117,0,0,0,0
"MtrElec",7,14,21,"",2.59182,0.82979,0,0,0,0,0.218627,0,0.0291811,0,0,0,0.29021,0.854636,0.0489983,0.312659,0,0,0,0.00771932,0,0,0,0
"MtrElec",7,14,22,"",2.22946,0.581695,0,0,0,0,0.156721,0,0.0291811,0,0,0,0.24655,0.85216,0.0565365,0.302944,0,0,0,0.00367587,0,0,0,0
"MtrElec",7,14,23,"",2.12016,0.108933,0,0,0,0,0.72366,0,0.0291811,0,0,0,0.161799,0.759991,0.0489983,0.285391,0,0,0,0.00220552,0,0,0,0
"MtrElec",7,14,24,"",1.0921,0,0,0,0,0,0,0,0.0291811,0,0,0,0.100161,0.653226,0.0339219,0.273769,0,0,0,0.00183793,0,0,0,0
"MtrElec",7,15,1,"",0.899396,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0590694,0.525757,0.0247684,0.259701,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,15,2,"",0.828406,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0487964,0.477631,0.0247684,0.247295,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,15,3,"",0.791347,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0385235,0.459116,0.0247684,0.239023,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,15,4,"",0.787591,0,0,0,0,0,0,0,0.0291811,0,0,0,0.04366,0.456038,0.0247684,0.233208,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,15,5,"",0.773966,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.43626,0.0247684,0.229088,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,15,6,"",0.839372,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.467797,0.0199224,0.240284,0,0,0,0.00257311,0,0,0,0
"MtrElec",7,15,7,"",1.93497,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.107866,0.528345,0.0188455,0.256794,0,0,0,0.00349207,0,0,0,0
"MtrElec",7,15,8,"",1.98162,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.570365,0.018307,0.263422,0,0,0,0.00459483,0,0,0,0
"MtrElec",7,15,9,"",1.92153,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.54058,0.0177686,0.251449,0,0,0,0.00477863,0,0,0,0
"MtrElec",7,15,10,"",1.86209,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0744788,0.517095,0.0150764,0.231768,0,0,0,0.00404345,0,0,0,0
"MtrElec",7,15,11,"",1.85026,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0693423,0.522084,0.0118457,0.223498,0,0,0,0.00385966,0,0,0,0
"MtrElec",7,15,12,"",1.8464,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0642058,0.522084,0.00807664,0.227073,0,0,0,0.00533001,0,0,0,0
"MtrElec",7,15,13,"",1.35352,0,0,0,0,0,0.495225,0,0.0291811,0,0,0,0.0539329,0.525762,0.00646131,0.236524,0,0,0,0.00643277,0,0,0,0
"MtrElec",7,15,14,"",0.867011,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.536258,0.00592287,0.235835,0,0,0,0.00588139,0,0,0,0
"MtrElec",7,15,15,"",0.888453,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.553007,0.00592287,0.24016,0,0,0,0.00624898,0,0,0,0
"MtrElec",7,15,16,"",0.925814,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0667741,0.566629,0.00646131,0.247211,0,0,0,0.00955726,0,0,0,0
"MtrElec",7,15,17,"",1.03638,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.631567,0.0102304,0.264649,0,0,0,0.0211362,0,0,0,0
"MtrElec",7,15,18,"",1.20913,0,0,0,0,0,0,0,0.0291811,0,0,0,0.113002,0.717498,0.0199224,0.294052,0,0,0,0.0354721,0,0,0,0
"MtrElec",7,15,19,"",1.39708,0,0,0,0,0,0,0,0.0291811,0,0,0,0.215732,0.778048,0.0263837,0.314651,0,0,0,0.0330828,0,0,0,0
"MtrElec",7,15,20,"",1.51114,0,0,0,0,0,0,0,0.0291811,0,0,0,0.300483,0.81942,0.0349988,0.309044,0,0,0,0.0180117,0,0,0,0
"MtrElec",7,15,21,"",1.53104,0,0,0,0,0,0,0,0.0291811,0,0,0,0.29021,0.854636,0.0489983,0.300298,0,0,0,0.00771932,0,0,0,0
"MtrElec",7,15,22,"",3.20207,0,0,0,0,0,0.841883,0,0.0291811,0,0,0,0.24655,0.85216,0.0565365,0.2901,0,0,0.88198,0.00367587,0,0,0,0
"MtrElec",7,15,23,"",2.63683,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.161799,0.759991,0.0489983,0.271683,0,0.372522,0,0.00220552,0,0,0,0
"MtrElec",7,15,24,"",1.07091,0,0,0,0,0,0,0,0.0291811,0,0,0,0.100161,0.653226,0.0339219,0.252582,0,0,0,0.00183793,0,0,0,0
"MtrElec",7,16,1,"",0.881061,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0590694,0.525757,0.0247684,0.241365,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,16,2,"",0.813018,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0487964,0.477631,0.0247684,0.231907,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,16,3,"",0.776115,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0385235,0.459116,0.0247684,0.223792,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,16,4,"",0.773351,0,0,0,0,0,0,0,0.0291811,0,0,0,0.04366,0.456038,0.0247684,0.218969,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,16,5,"",0.758672,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.43626,0.0247684,0.213795,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,16,6,"",0.821424,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.467797,0.0199224,0.222335,0,0,0,0.00257311,0,0,0,0
"MtrElec",7,16,7,"",1.92062,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.107866,0.528345,0.0188455,0.242443,0,0,0,0.00349207,0,0,0,0
"MtrElec",7,16,8,"",1.97095,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.570365,0.018307,0.252752,0,0,0,0.00459483,0,0,0,0
"MtrElec",7,16,9,"",1.91027,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.54058,0.0177686,0.240192,0,0,0,0.00477863,0,0,0,0
"MtrElec",7,16,10,"",1.84947,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0744788,0.517095,0.0150764,0.219145,0,0,0,0.00404345,0,0,0,0
"MtrElec",7,16,11,"",1.84119,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0693423,0.522084,0.0118457,0.214423,0,0,0,0.00385966,0,0,0,0
"MtrElec",7,16,12,"",1.59194,0,0,0,0,0,0.742838,0,0.0291811,0,0,0,0.0642058,0.522084,0.00807664,0.220221,0,0,0,0.00533001,0,0,0,0
"MtrElec",7,16,13,"",0.853344,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.525762,0.00646131,0.231574,0,0,0,0.00643277,0,0,0,0
"MtrElec",7,16,14,"",0.863931,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.536258,0.00592287,0.232755,0,0,0,0.00588139,0,0,0,0
"MtrElec",7,16,15,"",0.887598,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.553007,0.00592287,0.239305,0,0,0,0.00624898,0,0,0,0
"MtrElec",7,16,16,"",0.925735,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0667741,0.566629,0.00646131,0.247132,0,0,0,0.00955726,0,0,0,0
"MtrElec",7,16,17,"",1.0361,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.631567,0.0102304,0.264373,0,0,0,0.0211362,0,0,0,0
"MtrElec",7,16,18,"",1.20806,0,0,0,0,0,0,0,0.0291811,0,0,0,0.113002,0.717498,0.0199224,0.292979,0,0,0,0.0354721,0,0,0,0
"MtrElec",7,16,19,"",1.39578,0,0,0,0,0,0,0,0.0291811,0,0,0,0.215732,0.778048,0.0263837,0.313353,0,0,0,0.0330828,0,0,0,0
"MtrElec",7,16,20,"",1.51005,0,0,0,0,0,0,0,0.0291811,0,0,0,0.300483,0.81942,0.0349988,0.307955,0,0,0,0.0180117,0,0,0,0
"MtrElec",7,16,21,"",1.52987,0,0,0,0,0,0,0,0.0291811,0,0,0,0.29021,0.854636,0.0489983,0.299126,0,0,0,0.00771932,0,0,0,0
"MtrElec",7,16,22,"",1.52651,0,0,0,0,0,0.0495225,0,0.0291811,0,0,0,0.24655,0.85216,0.0565365,0.288882,0,0,0,0.00367587,0,0,0,0
"MtrElec",7,16,23,"",2.26414,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.161799,0.759991,0.0489983,0.271512,0,0,0,0.00220552,0,0,0,0
"MtrElec",7,16,24,"",1.07394,0,0,0,0,0,0,0,0.0291811,0,0,0,0.100161,0.653226,0.0339219,0.255612,0,0,0,0.00183793,0,0,0,0
"MtrElec",7,17,1,"",0.883376,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0590694,0.525757,0.0247684,0.243681,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,17,2,"",0.814867,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0487964,0.477631,0.0247684,0.233755,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,17,3,"",0.778042,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0385235,0.459116,0.0247684,0.225718,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,17,4,"",0.775136,0,0,0,0,0,0,0,0.0291811,0,0,0,0.04366,0.456038,0.0247684,0.220753,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,17,5,"",0.760409,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.43626,0.0247684,0.215531,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,17,6,"",0.823159,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.467797,0.0199224,0.224071,0,0,0,0.00257311,0,0,0,0
"MtrElec",7,17,7,"",1.922,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.107866,0.528345,0.0188455,0.243822,0,0,0,0.00349207,0,0,0,0
"MtrElec",7,17,8,"",1.97237,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.570365,0.018307,0.254178,0,0,0,0.00459483,0,0,0,0
"MtrElec",7,17,9,"",2.23548,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.54058,0.0177686,0.241799,0,0,0.323606,0.00477863,0,0,0,0
"MtrElec",7,17,10,"",2.54736,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0744788,0.517095,0.0150764,0.221706,0,0.136682,0.558652,0.00404345,0,0,0,0
"MtrElec",7,17,11,"",2.3587,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0693423,0.522084,0.0118457,0.217614,0,0.235958,0.27837,0.00385966,0,0,0,0
"MtrElec",7,17,12,"",1.62459,0,0,0,0,0,0.0495225,0,0.0291811,0,0,0,0.0642058,0.522084,0.00807664,0.225116,0,0.117575,0.603497,0.00533001,0,0,0,0
"MtrElec",7,17,13,"",1.1141,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.525762,0.00646131,0.237432,0,0.254899,0,0.00643277,0,0,0,0
"MtrElec",7,17,14,"",0.869743,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.536258,0.00592287,0.238566,0,0,0,0.00588139,0,0,0,0
"MtrElec",7,17,15,"",0.891072,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.553007,0.00592287,0.242779,0,0,0,0.00624898,0,0,0,0
"MtrElec",7,17,16,"",0.928609,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0667741,0.566629,0.00646131,0.250007,0,0,0,0.00955726,0,0,0,0
"MtrElec",7,17,17,"",1.03987,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.631567,0.0102304,0.268139,0,0,0,0.0211362,0,0,0,0
"MtrElec",7,17,18,"",1.21233,0,0,0,0,0,0,0,0.0291811,0,0,0,0.113002,0.717498,0.0199224,0.297255,0,0,0,0.0354721,0,0,0,0
"MtrElec",7,17,19,"",1.39979,0,0,0,0,0,0,0,0.0291811,0,0,0,0.215732,0.778048,0.0263837,0.317358,0,0,0,0.0330828,0,0,0,0
"MtrElec",7,17,20,"",1.51313,0,0,0,0,0,0,0,0.0291811,0,0,0,0.300483,0.81942,0.0349988,0.311037,0,0,0,0.0180117,0,0,0,0
"MtrElec",7,17,21,"",1.53338,0,0,0,0,0,0,0,0.0291811,0,0,0,0.29021,0.854636,0.0489983,0.302635,0,0,0,0.00771932,0,0,0,0
"MtrElec",7,17,22,"",1.62936,0,0,0,0,0,0.148568,0,0.0291811,0,0,0,0.24655,0.85216,0.0565365,0.292687,0,0,0,0.00367587,0,0,0,0
"MtrElec",7,17,23,"",3.4599,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.161799,0.759991,0.0489983,0.275125,1.19215,0,0,0.00220552,0,0,0,0
"MtrElec",7,17,24,"",2.36091,0,0,0,0,0,0,0,0.0291811,0,0,0,0.100161,0.653226,0.0339219,0.259734,1.28285,0,0,0.00183793,0,0,0,0
"MtrElec",7,18,1,"",0.892773,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0590694,0.527669,0.0247684,0.251166,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,18,2,"",0.825711,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0487964,0.484483,0.0247684,0.237746,0,0,0,0.000735174,0,0,0,0
"MtrElec",7,18,3,"",0.782512,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0385235,0.457901,0.0242299,0.232125,0,0,0,0.00055138,0,0,0,0
"MtrElec",7,18,4,"",0.779911,0,0,0,0,0,0,0,0.0291811,0,0,0,0.04366,0.456735,0.0242299,0.225554,0,0,0,0.00055138,0,0,0,0
"MtrElec",7,18,5,"",0.763429,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.435045,0.0247684,0.21995,0,0,0,0.00055138,0,0,0,0
"MtrElec",7,18,6,"",0.818687,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0796152,0.466582,0.0242299,0.21816,0,0,0,0.000918967,0,0,0,0
"MtrElec",7,18,7,"",1.89503,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.107866,0.517249,0.0236915,0.224755,0,0,0,0.00183793,0,0,0,0
"MtrElec",7,18,8,"",1.93938,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.105298,0.557357,0.0220761,0.230057,0,0,0,0.00496242,0,0,0,0
"MtrElec",7,18,9,"",1.92438,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0873199,0.537551,0.0193839,0.251668,0,0,0,0.00882208,0,0,0,0
"MtrElec",7,18,10,"",1.8907,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0744788,0.52829,0.0161533,0.243322,0,0,0,0.00882208,0,0,0,0
"MtrElec",7,18,11,"",1.88579,0,0,0,0,0,0.99045,0,0.0291811,0,0,0,0.0693423,0.536356,0.0129226,0.239085,0,0,0,0.0084545,0,0,0,0
"MtrElec",7,18,12,"",1.83237,0,0,0,0,0,0.544748,0,0.0291811,0,0,0,0.0642058,0.527074,0.00861508,0.246353,0,0,0.402085,0.0101086,0,0,0,0
"MtrElec",7,18,13,"",1.5319,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.524596,0.00646131,0.256221,0,0.169829,0.480103,0.011579,0,0,0,0
"MtrElec",7,18,14,"",1.10775,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.540033,0.00592287,0.265051,0,0.202781,0,0.0108438,0,0,0,0
"MtrElec",7,18,15,"",0.931727,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0539329,0.564104,0.00592287,0.267192,0,0,0,0.0113952,0,0,0,0
"MtrElec",7,18,16,"",0.979632,0,0,0,0,0,0,0,0.0291811,0,0,0,0.0667741,0.591949,0.00646131,0.272768,0,0,0,0.012498,0,0,0,0
